0.00000e+00 0.00000e+00 -1.28569e+03 -1.07169e+03 -1.49970e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
8.00000e+01 0.00000e+00 -1.28569e+03 -1.07169e+03 -1.49970e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
1.60000e+02 0.00000e+00 -1.28569e+03 -1.07169e+03 -1.49970e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
2.40000e+02 1.00000e+00 -1.64860e+03 -1.52910e+03 -1.76811e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
3.20000e+02 1.00000e+00 -1.64860e+03 -1.52910e+03 -1.76811e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
4.00000e+02 2.00000e+00 -1.19708e+03 -1.01021e+03 -1.38396e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
4.80000e+02 2.00000e+00 -1.19708e+03 -1.01021e+03 -1.38396e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
5.60000e+02 2.00000e+00 -1.19708e+03 -1.01021e+03 -1.38396e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
6.40000e+02 3.00000e+00 -9.73736e+02 -8.69219e+02 -1.07825e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
7.20000e+02 3.00000e+00 -9.73736e+02 -8.69219e+02 -1.07825e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
8.00000e+02 4.00000e+00 -1.24223e+03 -8.48073e+02 -1.63638e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
8.80000e+02 4.00000e+00 -1.24223e+03 -8.48073e+02 -1.63638e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
9.60000e+02 4.00000e+00 -1.24223e+03 -8.48073e+02 -1.63638e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
1.04000e+03 5.00000e+00 -1.22112e+03 -8.83378e+02 -1.55886e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
1.12000e+03 5.00000e+00 -1.22112e+03 -8.83378e+02 -1.55886e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
1.20000e+03 6.00000e+00 -1.67938e+03 -1.53125e+03 -1.82750e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
1.28000e+03 6.00000e+00 -1.67938e+03 -1.53125e+03 -1.82750e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
1.36000e+03 6.00000e+00 -1.67938e+03 -1.53125e+03 -1.82750e+03 -1.28569e+03 -1.07169e+03 -1.49970e+03
1.44000e+03 7.00000e+00 -1.09380e+03 -8.53818e+02 -1.33378e+03 -1.28570e+03 -1.07170e+03 -1.49969e+03
1.52000e+03 7.00000e+00 -1.09380e+03 -8.53818e+02 -1.33378e+03 -1.28570e+03 -1.07170e+03 -1.49969e+03
1.60000e+03 8.00000e+00 -1.00378e+03 -8.19223e+02 -1.18834e+03 -1.28570e+03 -1.07170e+03 -1.49969e+03
1.68000e+03 8.00000e+00 -1.00378e+03 -8.19223e+02 -1.18834e+03 -1.28570e+03 -1.07170e+03 -1.49969e+03
1.76000e+03 8.00000e+00 -1.00378e+03 -8.19223e+02 -1.18834e+03 -1.28570e+03 -1.07170e+03 -1.49969e+03
1.84000e+03 9.00000e+00 -1.25711e+03 -8.13345e+02 -1.70087e+03 -1.28570e+03 -1.07170e+03 -1.49969e+03
1.92000e+03 9.00000e+00 -1.25711e+03 -8.13345e+02 -1.70087e+03 -1.28570e+03 -1.07170e+03 -1.49969e+03
2.00000e+03 1.00000e+01 -1.11617e+03 -6.99063e+02 -1.53327e+03 -1.28570e+03 -1.07171e+03 -1.49969e+03
2.08000e+03 1.00000e+01 -1.11617e+03 -6.99063e+02 -1.53327e+03 -1.28570e+03 -1.07171e+03 -1.49969e+03
2.16000e+03 1.00000e+01 -1.11617e+03 -6.99063e+02 -1.53327e+03 -1.28570e+03 -1.07171e+03 -1.49969e+03
2.24000e+03 1.10000e+01 -1.26068e+03 -9.55707e+02 -1.56565e+03 -1.28571e+03 -1.07172e+03 -1.49969e+03
