0.00000e+00 0.00000e+00 -5.60814e+00 -5.33048e+00 -5.88580e+00 -5.60814e+00 -5.33048e+00 -5.88580e+00
3.20000e+02 1.00000e+00 -5.49985e+00 -5.29474e+00 -5.70496e+00 -5.60814e+00 -5.33048e+00 -5.88580e+00
6.40000e+02 3.00000e+00 -5.46907e+00 -5.23534e+00 -5.70281e+00 -5.60814e+00 -5.33048e+00 -5.88580e+00
9.60000e+02 4.00000e+00 -5.76604e+00 -5.18940e+00 -6.34269e+00 -5.60814e+00 -5.33048e+00 -5.88580e+00
1.28000e+03 6.00000e+00 -5.65589e+00 -5.25375e+00 -6.05802e+00 -5.60814e+00 -5.33048e+00 -5.88580e+00
1.60000e+03 8.00000e+00 -5.50877e+00 -5.15837e+00 -5.85916e+00 -5.60814e+00 -5.33048e+00 -5.88580e+00
1.92000e+03 9.00000e+00 -5.27781e+00 -5.06260e+00 -5.49302e+00 -5.60814e+00 -5.33049e+00 -5.88579e+00
2.24000e+03 1.10000e+01 -5.59906e+00 -5.32720e+00 -5.87091e+00 -5.60813e+00 -5.33050e+00 -5.88577e+00
2.56000e+03 1.20000e+01 -5.60218e+00 -5.14191e+00 -6.06244e+00 -5.60813e+00 -5.33054e+00 -5.88571e+00
2.88000e+03 1.40000e+01 -5.76608e+00 -5.42952e+00 -6.10265e+00 -5.60811e+00 -5.33065e+00 -5.88558e+00
3.20000e+03 1.60000e+01 -5.47949e+00 -5.08945e+00 -5.86953e+00 -5.60809e+00 -5.33088e+00 -5.88531e+00
3.52000e+03 1.70000e+01 -5.55640e+00 -5.37650e+00 -5.73631e+00 -5.60806e+00 -5.33128e+00 -5.88483e+00
3.84000e+03 1.90000e+01 -5.56550e+00 -5.15132e+00 -5.97968e+00 -5.60800e+00 -5.33198e+00 -5.88402e+00
4.16000e+03 2.00000e+01 -5.46686e+00 -4.94591e+00 -5.98780e+00 -5.60792e+00 -5.33308e+00 -5.88277e+00
4.48000e+03 2.20000e+01 -5.53097e+00 -4.96314e+00 -6.09880e+00 -5.60780e+00 -5.33467e+00 -5.88094e+00
4.80000e+03 2.40000e+01 -5.25561e+00 -5.00465e+00 -5.50657e+00 -5.60763e+00 -5.33687e+00 -5.87839e+00
5.12000e+03 2.50000e+01 -5.47706e+00 -5.09538e+00 -5.85874e+00 -5.60738e+00 -5.33978e+00 -5.87498e+00
5.44000e+03 2.70000e+01 -5.62796e+00 -5.47238e+00 -5.78354e+00 -5.60703e+00 -5.34344e+00 -5.87062e+00
5.76000e+03 2.80000e+01 -5.60020e+00 -5.14031e+00 -6.06009e+00 -5.60655e+00 -5.34791e+00 -5.86520e+00
6.08000e+03 3.00000e+01 -5.30252e+00 -5.16275e+00 -5.44228e+00 -5.60593e+00 -5.35319e+00 -5.85868e+00
6.40000e+03 3.20000e+01 -5.25811e+00 -4.90013e+00 -5.61609e+00 -5.60513e+00 -5.35924e+00 -5.85102e+00
6.72000e+03 3.30000e+01 -5.22439e+00 -5.04178e+00 -5.40700e+00 -5.60413e+00 -5.36601e+00 -5.84224e+00
7.04000e+03 3.50000e+01 -5.21934e+00 -4.98319e+00 -5.45550e+00 -5.60289e+00 -5.37341e+00 -5.83237e+00
7.36000e+03 3.60000e+01 -5.16117e+00 -4.94043e+00 -5.38192e+00 -5.60140e+00 -5.38132e+00 -5.82148e+00
7.68000e+03 3.80000e+01 -5.24396e+00 -4.90232e+00 -5.58559e+00 -5.59964e+00 -5.38962e+00 -5.80966e+00
8.00000e+03 4.00000e+01 -5.00600e+00 -4.63927e+00 -5.37273e+00 -5.59757e+00 -5.39814e+00 -5.79699e+00
8.32000e+03 4.10000e+01 -5.34143e+00 -5.13770e+00 -5.54516e+00 -5.59519e+00 -5.40676e+00 -5.78361e+00
8.64000e+03 4.30000e+01 -5.09211e+00 -4.86253e+00 -5.32168e+00 -5.59246e+00 -5.41529e+00 -5.76964e+00
8.96000e+03 4.40000e+01 -5.11601e+00 -4.88149e+00 -5.35054e+00 -5.58939e+00 -5.42357e+00 -5.75521e+00
9.28000e+03 4.60000e+01 -5.17908e+00 -4.84623e+00 -5.51193e+00 -5.58593e+00 -5.43145e+00 -5.74042e+00
9.60000e+03 4.80000e+01 -5.18766e+00 -4.86529e+00 -5.51002e+00 -5.58207e+00 -5.43875e+00 -5.72539e+00
9.92000e+03 4.90000e+01 -5.14662e+00 -4.87621e+00 -5.41703e+00 -5.57777e+00 -5.44532e+00 -5.71022e+00
1.02400e+04 5.10000e+01 -5.23326e+00 -4.82663e+00 -5.63990e+00 -5.57299e+00 -5.45100e+00 -5.69498e+00
1.05600e+04 5.20000e+01 -4.95026e+00 -4.75714e+00 -5.14338e+00 -5.56770e+00 -5.45566e+00 -5.67974e+00
1.08800e+04 5.40000e+01 -5.16267e+00 -4.72092e+00 -5.60441e+00 -5.56186e+00 -5.45917e+00 -5.66456e+00
1.12000e+04 5.60000e+01 -5.16256e+00 -5.12071e+00 -5.20441e+00 -5.55543e+00 -5.46137e+00 -5.64949e+00
1.15200e+04 5.70000e+01 -5.10446e+00 -4.82766e+00 -5.38125e+00 -5.54836e+00 -5.46215e+00 -5.63457e+00
1.18400e+04 5.90000e+01 -5.28124e+00 -4.92993e+00 -5.63256e+00 -5.54061e+00 -5.46138e+00 -5.61983e+00
1.21600e+04 6.00000e+01 -4.93175e+00 -4.75645e+00 -5.10704e+00 -5.53213e+00 -5.45894e+00 -5.60531e+00
1.24800e+04 6.20000e+01 -5.02324e+00 -4.80054e+00 -5.24594e+00 -5.52288e+00 -5.45475e+00 -5.59102e+00
1.28000e+04 6.40000e+01 -5.18853e+00 -4.90887e+00 -5.46818e+00 -5.51284e+00 -5.44874e+00 -5.57695e+00
1.31200e+04 6.50000e+01 -5.25271e+00 -5.01029e+00 -5.49512e+00 -5.50199e+00 -5.44091e+00 -5.56308e+00
1.34400e+04 6.70000e+01 -5.17269e+00 -5.02990e+00 -5.31548e+00 -5.49035e+00 -5.43135e+00 -5.54934e+00
1.37600e+04 6.80000e+01 -4.93368e+00 -4.58932e+00 -5.27804e+00 -5.47792e+00 -5.42020e+00 -5.53565e+00
1.40800e+04 7.00000e+01 -5.11325e+00 -4.65930e+00 -5.56720e+00 -5.46478e+00 -5.40766e+00 -5.52190e+00
1.44000e+04 7.20000e+01 -5.14344e+00 -5.00872e+00 -5.27816e+00 -5.45099e+00 -5.39400e+00 -5.50798e+00
1.47200e+04 7.30000e+01 -4.98878e+00 -4.69343e+00 -5.28414e+00 -5.43665e+00 -5.37949e+00 -5.49381e+00
1.50400e+04 7.50000e+01 -4.89972e+00 -4.72624e+00 -5.07320e+00 -5.42185e+00 -5.36439e+00 -5.47932e+00
1.53600e+04 7.60000e+01 -5.03663e+00 -4.64712e+00 -5.42614e+00 -5.40672e+00 -5.34895e+00 -5.46449e+00
1.56800e+04 7.80000e+01 -4.88512e+00 -4.59949e+00 -5.17075e+00 -5.39136e+00 -5.33339e+00 -5.44934e+00
1.60000e+04 8.00000e+01 -4.89382e+00 -4.75519e+00 -5.03245e+00 -5.37590e+00 -5.31789e+00 -5.43390e+00
1.63200e+04 8.10000e+01 -5.07630e+00 -4.74795e+00 -5.40464e+00 -5.36041e+00 -5.30260e+00 -5.41822e+00
1.66400e+04 8.30000e+01 -4.80292e+00 -4.70168e+00 -4.90416e+00 -5.34502e+00 -5.28763e+00 -5.40241e+00
1.69600e+04 8.40000e+01 -4.64698e+00 -4.45290e+00 -4.84106e+00 -5.32978e+00 -5.27302e+00 -5.38653e+00
1.72800e+04 8.60000e+01 -4.34217e+00 -4.18406e+00 -4.50028e+00 -5.31476e+00 -5.25881e+00 -5.37071e+00
1.76000e+04 8.80000e+01 -4.64594e+00 -4.23954e+00 -5.05234e+00 -5.30001e+00 -5.24497e+00 -5.35505e+00
1.79200e+04 8.90000e+01 -4.58025e+00 -4.32119e+00 -4.83930e+00 -5.28556e+00 -5.23144e+00 -5.33969e+00
