0.00000e+00 0.00000e+00 1.61153e+00 2.61160e+00 6.11462e-01 1.61153e+00 2.61160e+00 6.11462e-01
6.40000e+02 2.46667e+01 1.06142e+01 1.83006e+01 2.92787e+00 1.61153e+00 2.61160e+00 6.11462e-01
1.28000e+03 4.96667e+01 5.91641e+00 8.36768e+00 3.46514e+00 1.61154e+00 2.61160e+00 6.11470e-01
1.92000e+03 7.70000e+01 5.87780e+00 8.82953e+00 2.92607e+00 1.61172e+00 2.61171e+00 6.11734e-01
2.56000e+03 1.05000e+02 2.26483e+01 2.72185e+01 1.80781e+01 1.61357e+00 2.61288e+00 6.14258e-01
3.20000e+03 1.31333e+02 4.10816e+00 6.72425e+00 1.49206e+00 1.62245e+00 2.61877e+00 6.26137e-01
3.84000e+03 1.58333e+02 9.93283e+00 1.73607e+01 2.50493e+00 1.65019e+00 2.63791e+00 6.62464e-01
4.48000e+03 1.82333e+02 2.55154e+01 3.36278e+01 1.74031e+01 1.71477e+00 2.68392e+00 7.45612e-01
5.12000e+03 2.05333e+02 1.34804e+01 2.19093e+01 5.05142e+00 1.83659e+00 2.77332e+00 8.99864e-01
5.76000e+03 2.28333e+02 2.73484e+01 3.80246e+01 1.66721e+01 2.03277e+00 2.92191e+00 1.14362e+00
6.40000e+03 2.52333e+02 5.42088e+00 9.73239e+00 1.10937e+00 2.31248e+00 3.14127e+00 1.48369e+00
7.04000e+03 2.75000e+02 8.64683e+00 1.41139e+01 3.17974e+00 2.67655e+00 3.43664e+00 1.91646e+00
7.68000e+03 2.98000e+02 5.44557e+00 1.01052e+01 7.85951e-01 3.12154e+00 3.80700e+00 2.43608e+00
8.32000e+03 3.19000e+02 2.06533e+01 2.40934e+01 1.72133e+01 3.64401e+00 4.24662e+00 3.04140e+00
8.96000e+03 3.37333e+02 3.70121e+01 6.39503e+01 1.00739e+01 4.24114e+00 4.74959e+00 3.73269e+00
9.60000e+03 3.54667e+02 1.69648e+01 2.54945e+01 8.43509e+00 4.90890e+00 5.31630e+00 4.50150e+00
1.02400e+04 3.69333e+02 4.84208e+01 7.23464e+01 2.44952e+01 5.64033e+00 5.95488e+00 5.32579e+00
1.08800e+04 3.82000e+02 4.01610e+01 8.00924e+01 2.29526e-01 6.42713e+00 6.67320e+00 6.18105e+00
1.15200e+04 3.97000e+02 4.00550e+01 6.06710e+01 1.94390e+01 7.26581e+00 7.47426e+00 7.05735e+00
1.21600e+04 4.10667e+02 5.53586e+01 8.27709e+01 2.79463e+01 8.16519e+00 8.38954e+00 7.94084e+00
1.28000e+04 4.21667e+02 8.03850e+01 1.47039e+02 1.37308e+01 9.15119e+00 9.48019e+00 8.82218e+00
1.34400e+04 4.31333e+02 1.28480e+02 2.48972e+02 7.98796e+00 1.02652e+01 1.07635e+01 9.76688e+00
1.40800e+04 4.42000e+02 5.15857e+01 1.01507e+02 1.66445e+00 1.15543e+01 1.22390e+01 1.08695e+01
1.47200e+04 4.50667e+02 2.42611e+01 3.97869e+01 8.73527e+00 1.30590e+01 1.39144e+01 1.22035e+01
