0.00000e+00 0.00000e+00 1.77018e+01 2.34708e+01 1.19329e+01 1.77018e+01 2.34708e+01 1.19329e+01
6.40000e+02 2.68000e+01 2.10697e+01 3.17827e+01 1.03567e+01 1.77018e+01 2.34708e+01 1.19329e+01
1.28000e+03 5.48000e+01 2.13966e+01 2.84291e+01 1.43641e+01 1.77018e+01 2.34708e+01 1.19329e+01
1.92000e+03 8.10000e+01 2.28026e+01 3.20899e+01 1.35154e+01 1.77021e+01 2.34710e+01 1.19332e+01
2.56000e+03 1.08600e+02 4.24476e+01 7.14386e+01 1.34567e+01 1.77044e+01 2.34729e+01 1.19360e+01
3.20000e+03 1.34200e+02 2.48376e+01 3.62461e+01 1.34291e+01 1.77157e+01 2.34819e+01 1.19494e+01
3.84000e+03 1.60400e+02 5.54552e+01 1.24440e+02 -1.35298e+01 1.77523e+01 2.35089e+01 1.19958e+01
4.48000e+03 1.82600e+02 7.73888e+01 1.23505e+02 3.12729e+01 1.78440e+01 2.35692e+01 1.21188e+01
5.12000e+03 2.02600e+02 1.80824e+01 2.18506e+01 1.43143e+01 1.80300e+01 2.36799e+01 1.23801e+01
5.76000e+03 2.21400e+02 6.48544e+01 1.14534e+02 1.51746e+01 1.83484e+01 2.38590e+01 1.28378e+01
6.40000e+03 2.40000e+02 4.57371e+01 8.64283e+01 5.04590e+00 1.88263e+01 2.41293e+01 1.35232e+01
7.04000e+03 2.59600e+02 5.12902e+01 1.01593e+02 9.87172e-01 1.94832e+01 2.45311e+01 1.44353e+01
7.68000e+03 2.77600e+02 6.69311e+01 1.24911e+02 8.95130e+00 2.03449e+01 2.51342e+01 1.55555e+01
8.32000e+03 2.93200e+02 1.63924e+02 2.56585e+02 7.12622e+01 2.14519e+01 2.60332e+01 1.68706e+01
8.96000e+03 3.04200e+02 1.08425e+02 1.69507e+02 4.73433e+01 2.28535e+01 2.73139e+01 1.83930e+01
9.60000e+03 3.16800e+02 1.17488e+02 1.78544e+02 5.64325e+01 2.45897e+01 2.90167e+01 2.01627e+01
1.02400e+04 3.28600e+02 7.98913e+01 1.38456e+02 2.13266e+01 2.66781e+01 3.11364e+01 2.22198e+01
1.08800e+04 3.41000e+02 1.09452e+02 1.64713e+02 5.41902e+01 2.91221e+01 3.36671e+01 2.45771e+01
1.15200e+04 3.53000e+02 9.22507e+01 1.53765e+02 3.07362e+01 3.19345e+01 3.66398e+01 2.72293e+01
1.21600e+04 3.64600e+02 1.41924e+02 1.80147e+02 1.03702e+02 3.51539e+01 4.01101e+01 3.01978e+01
